institute,institute_code,course,category,cutoff_rank,year,round
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,2AK,64798,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,2AR,54638,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,2BG,65447,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,3AG,39104,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,3BG,44543,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,3BR,48469,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,GM,38805,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,GMK,42253,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,CS Computers,SCK,171859,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,1G,66109,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,1R,108384,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,2AG,72585,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,2AR,80781,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,2BG,77292,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,3AG,60992,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,3BG,63852,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,3BK,87171,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,GM,59841,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,GMK,68841,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,GMR,68902,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,SCG,187641,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,SCR,2017,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,STG,9122,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,DS Comp. Sc. Engg- Data Sc.,STK,1218,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,1G,82851,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,1R,95779,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,2AG,74892,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,2AR,82822,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,2BG,95939,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,3AG,66141,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,3AR,74474,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,3BG,67064,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,GM,65423,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,GMK,69823,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,GMR,73073,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,SCG,170690,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,SCR,243644,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,STG,159695,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,EC Electronics,STK,258794,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,1G,57248,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,1K,94691,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,2AG,63886,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,2AR,78582,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,2BG,88544,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,2BR,103824,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,3AG,54216,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,3AR,59366,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,3BG,57229,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,GM,53332,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,GMK,56378,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,GMR,57026,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,SCG,189315,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,SCR,2287,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,STG,1721,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,IE Info.Science,STK,3080,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,ME Mechanical,2AG,143223,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,ME Mechanical,2BG,176304,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,ME Mechanical,3AG,131120,2024,MOCK
Sai Vidya Institute of Technology Bangalore,E173,ME Mechanical,SCG,256446,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,2BG,2035,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,2BK,2823,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,2BR,4488,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,3AK,194178,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,SCK,191896,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,STG,2074,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,STK,8324,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CE Civil,STR,3464,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,2AG,103308,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,2BG,104748,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,2BR,10796,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,3AG,196423,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,3BG,93754,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,GM,95237,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,GMR,100947,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,SCG,93658,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,SCK,94079,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,CS Computers,STK,208175,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,2AK,149138,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,2BG,111194,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,3BR,110643,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,GM,98357,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,SCG,96397,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,SCR,1029,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,STG,2720,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EC Electronics,STK,5951,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EE Electrical,2AR,1687,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EE Electrical,2BG,5211,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EE Electrical,2BK,7947,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EE Electrical,3BK,117919,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EE Electrical,SCK,117469,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,EE Electrical,STK,216744,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,2AG,108482,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,2BG,113920,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,2BR,1217,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,3AG,7412,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,3AK,7615,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,3BK,101380,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,GMK,102211,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,STG,2570,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,STK,4824,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,IE Info.Science,STR,2638,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,2AG,243531,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,2BG,272366,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,3AG,245750,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,3BG,256044,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,GM,253950,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,SCG,2418,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,SCK,3925,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,SCR,6405,2024,MOCK
"Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",E174,ME Mechanical,STK,272088,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",1G,80267,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",2AG,73781,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",2AR,99063,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",2BG,70637,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",3AG,82653,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",3BG,67929,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",3BR,69247,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",GM,64432,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",GMK,65190,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",GMR,68034,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,"AD Artificial Intel, Data Sc",SCG,157765,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,1G,130076,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,1R,1900,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,2AG,8211,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,2AK,9953,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,2BG,1305,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,2BK,6410,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,2BR,4348,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,3AR,105511,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,3BR,97810,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,GM,99943,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,GMR,92070,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,SCG,92689,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,SCK,94683,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,SCR,228637,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,STK,2377,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CB Comp. Sc. and Bus Sys.,STR,123,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,1G,229318,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,2AG,200497,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,2AR,2099,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,2BG,2618,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,2BK,4337,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,3AK,238444,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,3BK,195651,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,GMK,181754,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,SCG,1927,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,SCK,3922,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,SCR,1390,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CE Civil,STK,262400,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,1G,54833,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,2AG,61245,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,2AK,63498,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,2AR,74837,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,2BG,56713,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,3AG,59743,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,3BG,50466,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,3BR,56373,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,GM,47783,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,GMK,48487,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,CS Computers,SCK,160226,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,1G,91128,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,2AG,78335,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,2AR,81665,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,2BG,74471,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,3AG,85782,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,3AK,88089,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,3AR,91378,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,3BG,64644,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,GM,63678,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,GMK,66730,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,GMR,72352,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,SCG,186322,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,SCR,2151,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,STG,5622,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EC Electronics,STK,370,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,1G,129292,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,1R,154669,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,2AG,96853,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,2BG,121732,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,3AG,97223,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,3AR,139875,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,3BG,95050,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,GM,84863,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,GMK,93450,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,GMR,89060,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,SCG,239500,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,SCK,251293,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,EE Electrical,STG,195462,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,ME Mechanical,1G,213473,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,ME Mechanical,2AG,1592,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,ME Mechanical,2AK,3418,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,ME Mechanical,2AR,3809,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,ME Mechanical,2BK,182490,2024,MOCK
S.G.Balekundri Institute of Technology Belgaum,E175,ME Mechanical,3BK,151534,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,2BG,170491,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,3AG,188249,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,3BG,246945,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,SCG,156301,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,SCR,220860,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,STG,224341,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CE Civil,STK,253167,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,2AG,97632,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,2BG,95638,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,2BR,11282,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,3AG,177407,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,3BG,97144,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,GM,79968,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,SCG,76639,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,SCK,94685,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,SCR,102629,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,STG,153567,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,CS Computers,STR,2151,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EC Electronics,2BG,114575,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EC Electronics,GM,106465,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EC Electronics,SCG,106357,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EC Electronics,SCR,1210,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EC Electronics,STG,8119,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EC Electronics,STK,3751,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EE Electrical,2AG,177090,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EE Electrical,2BG,148417,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EE Electrical,GMR,1582,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EE Electrical,SCG,2513,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EE Electrical,SCK,3460,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,EE Electrical,STK,214877,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,ME Mechanical,2BG,206531,2024,MOCK
Navodaya Institute of Technology Raihcur,E176,ME Mechanical,SCG,194456,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",1G,91324,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",1R,118357,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",2AG,93429,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",2AK,123116,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",2BG,99182,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",3AG,83525,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",3BG,85576,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",GM,82477,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",GMK,98348,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",GMR,89025,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",SCG,189143,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",SCR,1959,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",STG,7417,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"AD Artificial Intel, Data Sc",STK,655,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",1R,94023,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",2AK,101438,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",2AR,82039,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",2BR,84131,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",3AR,80411,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",GMK,1968,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",GMR,7621,2024,MOCK
Rajeev Institute of Technology Hassan,E177,"CA CS (AI, Machine119989 Learning)",SCG,8479,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CE Civil,2AG,223860,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CE Civil,3AR,176352,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CE Civil,GM,151922,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CE Civil,GMR,1648,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CE Civil,SCG,5721,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CE Civil,SCK,5486,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CS Computers,1G,79646,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CS Computers,2AG,81022,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CS Computers,2AK,95336,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CS Computers,2AR,88952,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CS Computers,2BG,88955,2024,MOCK
Rajeev Institute of Technology Hassan,E177,CS Computers,3AG,68766,2024,MOCK
