institute,institute_code,course,category,cutoff_rank,year,round
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CE Civil","SCR","9698","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","1G","63788","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","2AG","61057","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","2AK","64503","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","2AR","67983","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","2BG","68990","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","3AG","51526","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","3BG","52371","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","3BR","53563","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","GM","49591","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","GMK","51869","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","CS Computers","SCK","127820","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","1G","78556","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","2AG","91856","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","2AR","10317","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","2BG","296588","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","3AG","85127","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","3BG","78116","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","3BR","89279","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","GM","75347","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","GMK","77098","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EC Electronics","SCK","193042","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","2AG","104005","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","2BG","102246","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","3AG","99970","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","3AR","110208","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","3BG","97320","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","3BK","123114","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","GM","95504","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","GMR","95898","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","SCG","182367","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","STG","196457","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","EE Electrical","STR","261171","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","1G","76483","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","2AG","66548","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","2AK","72855","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","3AG","62203","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","3BG","65216","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","GM","59883","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","GMK","64493","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","GMR","64215","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","SCG","156009","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","SCR","1809","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","STG","2311","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","IE Info.Science","STK","8834","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","1G","169293","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","2AG","179718","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","2BG","163992","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","3BG","169946","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","GM","157921","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","GMR","1852","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","SCG","7121","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","SCK","4249","2024","MOCK"
"Channabasaveshwara Institute of Technology Gubbi, Tumkur","E101","ME Mechanical","STK","262609","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","1G","38407","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","1K","105919","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","2AG","40113","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","2AR","43366","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","2BG","40421","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","3AG","38624","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","3BG","41625","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","GM","36694","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","GMR","38177","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","SCG","108355","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","SCR","111426","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","AD Artificial Intel, Data Sc","STG","87627","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","1G","45184","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","2AG","44266","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","2AR","45884","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","2BG","50009","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","2BK","138942","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","3AG","38181","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","3AR","44767","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","3BG","41791","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","GM","38004","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","GMK","48649","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","GMR","44037","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","SCG","124247","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","SCR","1521","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","STG","6014","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CA CS (AI, Machine Learning)","STK","4232","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","1G","40046","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","1R","42401","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","2AG","38963","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","2AK","48893","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","2AR","42665","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","2BG","46716","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","3AG","35165","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","3AR","37696","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","3BG","35699","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","3BK","45339","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","3BR","39271","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","GM","34095","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","GMK","37315","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","CS Computers","SCK","95082","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","1G","61256","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","2AG","60259","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","2AR","70320","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","2BG","84084","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","3AG","51279","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","3AK","67923","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","3BG","54659","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","GM","49626","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","GMK","65620","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EC Electronics","SCK","189667","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","2AG","83358","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","2BG","88507","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","3AG","73755","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","3BG","76747","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","GM","70966","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","GMK","92542","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","GMR","75024","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","SCG","175469","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","SCR","2278","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","STG","9920","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","EE Electrical","STK","329","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","1G","53718","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","1R","65123","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","2AG","51276","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","2AK","52011","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","2AR","59703","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","2BG","63964","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","2BR","78802","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","3AG","44624","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","3BG","45969","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","3BR","50175","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","GM","43775","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","GMK","46321","2024","MOCK"
"DONBOSCO Institute of Technology Bangalore","E102","IE Info.Science","SCK","167362","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","1G","31542","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","2AG","31846","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","2AK","42983","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","2AR","34275","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","2BG","37013","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","3AG","29300","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","3BG","29956","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","3BR","34184","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","GM","28418","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","GMK","29283","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","GMR","32902","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","SCG","87164","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","SCR","1261","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","STG","1812","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AD Artificial Intel, Data Sc","STK","802","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","1G","72796","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","2AG","61209","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","2AR","77338","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","2BG","67921","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","3AG","48093","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","3BG","52829","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","3BK","76235","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","GM","48086","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","GMR","69968","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","SCG","108006","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","SCR","1337","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","STG","8011","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AE Aeronaut.Engg","STK","5595","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","1G","30792","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","2AG","30103","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","2AR","33877","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","2BG","42342","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","2BK","85596","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","3BG","27309","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","GM","27234","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","GMR","30477","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","SCG","74891","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","SCR","105074","2024","MOCK"
"Global Academy of Technology Bangalore","E103","AI Artificial Intelligence","STG","39986","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","1G","30456","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","2AG","32570","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","2AR","38759","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","2BG","40199","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","3AG","29181","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","3AR","33828","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","3BG","30169","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","GM","28408","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","GMK","41291","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CA CS (AI, Machine Learning)","SCK","113337","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","1G","169686","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","2AG","141778","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","2AR","1592","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","2BG","5518","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","2BK","3968","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","3AK","130751","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","3BK","1326","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","3BR","118","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","GM","7412","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","GMR","127239","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","SCK","1577","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","SCR","9318","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","STG","3310","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CE Civil","STR","2668","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","1G","31478","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","1R","33105","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","2AG","29107","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","2AK","30089","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","2AR","30663","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","2BG","39359","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","2BR","39782","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","3AG","23959","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","3AR","26716","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","3BG","25256","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","3BR","26653","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","GM","23552","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","GMK","29198","2024","MOCK"
"Global Academy of Technology Bangalore","E103","CS Computers","GMR","26597","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","1G","44727","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","1R","53103","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","2AG","37501","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","2AK","47175","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","2AR","47085","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","2BG","77727","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","3AG","35051","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","3AR","36881","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","3BG","33454","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","3BR","37042","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","GM","32943","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EC Electronics","GMK","44219","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","2AG","100484","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","2AR","23952","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","2BG","154037","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","3AG","54725","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","3BG","48772","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","3BR","62758","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","GM","142091","2024","MOCK"
"Global Academy of Technology Bangalore","E103","EE Electrical","SCG","171300","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","1G","33121","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","2AG","31299","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","2AK","33791","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","2AR","33891","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","2BG","45427","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","2BR","66525","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","3AG","27618","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","3BG","28584","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","3BR","29266","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","GM","27363","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","GMK","31738","2024","MOCK"
"Global Academy of Technology Bangalore","E103","IE Info.Science","SCK","118520","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","1G","172687","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","1R","2321","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","2AG","6712","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","2AK","1889","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","2BG","1606","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","2BK","3516","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","2BR","6748","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","3AR","112863","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","3BR","108016","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","SCK","2367","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","SCR","3426","2024","MOCK"
"Global Academy of Technology Bangalore","E103","ME Mechanical","STG","6305","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","2AG","62668","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","2BG","72493","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","2BK","89232","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","2BR","78438","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","3AG","68374","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","3AR","75455","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","3BG","62421","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","GM","64949","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","SCG","61937","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","SCK","66620","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","SCR","68948","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","STG","166337","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CA CS (AI, Machine Learning)","STR","1770","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","2AG","194763","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","2BG","176892","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","2BR","1963","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","3AG","6520","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","3AK","2707","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","3BK","151703","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CE Civil","GMK","170845","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","2AG","61558","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","2AR","63785","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","2BG","62254","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","2BK","64699","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","2BR","67847","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","3AG","64412","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","3BG","56191","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","3BR","58343","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","GM","54474","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","GMR","60532","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","SCG","53106","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","CS Computers","SCK","58705","2024","MOCK"
"Nagarjuna College of Engineering and Technology Bangalore (R)","E104","DS Comp. Sc. Engg- Data Sc.","2AG","79106","2024","MOCK"
